Date	Open	High	Low	Close	Adj Close	Volume
2018-01-30	41.38249969482422	41.842498779296875	41.17499923706055	41.74250030517578	39.692928314208984	184192800
2018-02-05	39.775001525878906	40.970001220703125	39.0	39.122501373291016	37.201576232910156	290954000
2018-02-09	39.26750183105469	39.47249984741211	37.560001373291016	39.102500915527344	37.33415222167969	282690400
2018-02-16	43.09000015258789	43.70500183105469	42.942501068115234	43.10749816894531	41.15802764892578	160704400
2018-05-03	43.970001220703125	44.375	43.61000061035156	44.22249984741211	42.22261047363281	136272800
2018-05-10	46.935001373291016	47.592498779296875	46.912498474121094	47.5099983215332	45.36144256591797	111957200
2018-05-22	47.095001220703125	47.220001220703125	46.69499969482422	46.790000915527344	44.846275329589844	60962800
2018-05-29	46.900001525878906	47.1875	46.717498779296875	46.974998474121094	45.02357864379883	90056400
2018-06-13	48.10499954223633	48.220001220703125	47.61000061035156	47.67499923706055	45.69449996948242	86553600
2018-06-19	46.28499984741211	46.58250045776367	45.86249923706055	46.42250061035156	44.49403381347656	134314000
2018-07-09	47.375	47.66999816894531	47.32500076293945	47.64500045776367	45.66575622558594	79026400
2018-07-12	47.38249969482422	47.852500915527344	47.32749938964844	47.75749969482422	45.77357482910156	72164400
2018-07-17	47.4375	47.967498779296875	47.29999923706055	47.86249923706055	45.87421798706055	62138000
2018-07-20	47.94499969482422	48.10749816894531	47.54249954223633	47.86000061035156	45.87181854248047	82704800
2018-07-27	48.747501373291016	48.79750061035156	47.525001525878906	47.744998931884766	45.761592864990234	96096000
2018-08-17	53.36000061035156	54.48749923706055	53.290000915527344	54.39500045776367	52.31818389892578	141708000
2018-09-07	55.462501525878906	56.342498779296875	55.1775016784668	55.32500076293945	53.21269607543945	150479200
2018-09-12	56.23500061035156	56.25	54.959999084472656	55.26750183105469	53.157379150390625	197114800
2018-09-13	55.880001068115234	57.087501525878906	55.64250183105469	56.602500915527344	54.44141387939453	166825600
2018-09-14	56.4375	56.709999084472656	55.630001068115234	55.959999084472656	53.82344055175781	127997200
2018-09-20	55.060001373291016	55.56999969482422	54.787498474121094	55.00749969482422	52.90730285644531	106435200
2018-09-21	55.19499969482422	55.34000015258789	54.3224983215332	54.415000915527344	52.337425231933594	384986800
2018-09-26	55.25	55.9375	54.939998626708984	55.10499954223633	53.0010871887207	95938800
2018-10-01	56.98749923706055	57.35499954223633	56.587501525878906	56.814998626708984	54.64579772949219	94403200
2018-10-10	56.3650016784668	56.587501525878906	54.01250076293945	54.09000015258789	52.02482986450195	167962400
2018-10-12	55.10499954223633	55.720001220703125	54.209999084472656	55.52750015258789	53.407447814941406	161351600
2018-10-16	54.73249816894531	55.747501373291016	54.189998626708984	55.537498474121094	53.41706085205078	116736000
2018-10-18	54.46500015258789	54.935001373291016	53.25	54.005001068115234	51.94307327270508	130325200
2018-10-22	54.9474983215332	55.84000015258789	54.73500061035156	55.162498474121094	53.0563850402832	115168400
2018-10-24	55.650001525878906	56.057498931884766	53.6349983215332	53.772499084472656	51.71945571899414	163702000
2018-11-01	54.76250076293945	55.59000015258789	54.20249938964844	55.55500030517578	53.433895111083984	233292800
2018-11-12	49.75	49.962501525878906	48.4474983215332	48.54249954223633	46.85203552246094	204542000
2018-11-19	47.5	47.67499923706055	46.247501373291016	46.46500015258789	44.84688949584961	167701200
2018-11-20	44.592498779296875	45.36750030517578	43.877498626708984	44.244998931884766	42.70419692993164	271300800
2018-11-27	42.877498626708984	43.692501068115234	42.720001220703125	43.560001373291016	42.043052673339844	165549600
2018-12-07	43.372501373291016	43.622501373291016	42.07500076293945	42.122501373291016	40.655616760253906	169126400
2018-12-13	42.622501373291016	43.14250183105469	42.38750076293945	42.73749923706055	41.249202728271484	127594400
2018-12-19	41.5	41.86249923706055	39.772499084472656	40.22249984741211	38.821781158447266	196189200
2018-12-27	38.959999084472656	39.192501068115234	37.51750183105469	39.037498474121094	37.67805480957031	212468400
2019-01-04	36.13249969482422	37.13750076293945	35.95000076293945	37.064998626708984	35.77424240112305	234428400
2019-01-07	37.17499923706055	37.20750045776367	36.474998474121094	36.98249816894531	35.69461441040039	219111200
2019-01-09	37.8224983215332	38.63249969482422	37.407501220703125	38.32749938964844	36.99277114868164	180396400
2019-01-14	37.712501525878906	37.817501068115234	37.30500030517578	37.5	36.194087982177734	129756800
2019-01-18	39.375	39.470001220703125	38.994998931884766	39.20500183105469	37.839717864990234	135004000
2019-01-24	38.52750015258789	38.619998931884766	37.935001373291016	38.17499923706055	36.8455924987793	101766000
2019-02-04	41.852500915527344	42.915000915527344	41.81999969482422	42.8125	41.32159423828125	125982000
2019-02-15	42.8125	42.92499923706055	42.4375	42.60499954223633	41.29767990112305	98507200
2019-02-27	43.3025016784668	43.75	43.182498931884766	43.717498779296875	42.37603759765625	111341600
2019-03-04	43.92250061035156	44.4375	43.49250030517578	43.962501525878906	42.613521575927734	109744800
2019-03-07	43.467498779296875	43.61000061035156	43.005001068115234	43.125	41.801719665527344	99185600
2019-03-08	42.58000183105469	43.26750183105469	42.375	43.227500915527344	41.90107345581055	95997600
2019-03-13	45.5625	45.82500076293945	45.22999954223633	45.4275016784668	44.033565521240234	124130000
2019-03-18	46.45000076293945	47.09749984741211	46.4474983215332	47.005001068115234	45.562660217285156	104879200
2019-03-19	47.087501525878906	47.247501373291016	46.47999954223633	46.63249969482422	45.20159149169922	126585600
2019-03-20	46.557498931884766	47.372501373291016	46.182498931884766	47.040000915527344	45.596588134765625	124140800
2019-03-22	48.834999084472656	49.42250061035156	47.69499969482422	47.76250076293945	46.29691696166992	169630800
2018-02-21	43.20750045776367	43.529998779296875	42.752498626708984	42.76750183105469	40.833404541015625	149886400
2018-02-27	44.775001525878906	45.119998931884766	44.540000915527344	44.59749984741211	42.58065414428711	155712400
2018-03-08	43.869998931884766	44.279998779296875	43.76750183105469	44.23500061035156	42.23455047607422	95096400
2018-03-13	45.647499084472656	45.875	44.810001373291016	44.99250030517578	42.95779037475586	126774000
2018-03-14	45.08000183105469	45.130001068115234	44.45249938964844	44.61000061035156	42.592586517333984	117473600
2018-03-23	42.09749984741211	42.47999954223633	41.23500061035156	41.23500061035156	39.37021255493164	164115200
2018-03-26	42.01750183105469	43.275001525878906	41.61000061035156	43.192501068115234	41.239192962646484	150164800
2018-04-04	41.220001220703125	43.002498626708984	41.192501068115234	42.90250015258789	40.96229934692383	138422000
2018-04-12	43.352500915527344	43.75	43.2599983215332	43.53499984741211	41.56619644165039	91557200
2018-04-30	40.532501220703125	41.814998626708984	40.459999084472656	41.314998626708984	39.446598052978516	169709600
2018-05-04	44.5625	46.0625	44.54249954223633	45.95750045776367	43.879146575927734	224805200
2018-05-09	46.63750076293945	46.849998474121094	46.30500030517578	46.84000015258789	44.72174072265625	92844800
2018-05-23	46.587501525878906	47.125	46.439998626708984	47.09000015258789	45.13380813598633	80233600
2018-06-04	47.90999984741211	48.35499954223633	47.837501525878906	47.95750045776367	45.96527099609375	105064800
2018-06-08	47.79249954223633	48.0	47.442501068115234	47.92499923706055	45.934112548828125	106627200
2018-06-11	47.837501525878906	47.99250030517578	47.5525016784668	47.807498931884766	45.821502685546875	73234000
2018-06-14	47.88750076293945	47.89250183105469	47.55500030517578	47.70000076293945	45.718467712402344	86440400
2018-06-15	47.50749969482422	47.540000915527344	47.064998626708984	47.209999084472656	45.24882125854492	246876800
2018-06-26	45.747501373291016	46.63249969482422	45.6349983215332	46.10749816894531	44.1921272277832	98276800
2018-06-28	46.025001525878906	46.5525016784668	45.95000076293945	46.375	44.44851303100586	69460800
2018-07-02	45.95500183105469	46.82500076293945	45.85499954223633	46.79499816894531	44.85106658935547	70925200
2018-07-16	47.880001068115234	48.162498474121094	47.60499954223633	47.727500915527344	45.74482345581055	60172400
2018-07-23	47.66999816894531	47.9900016784668	47.38999938964844	47.90250015258789	45.91255187988281	63957600
2018-07-25	48.26499938964844	48.712501525878906	48.10749816894531	48.70500183105469	46.68171310424805	66839600
2018-07-26	48.65250015258789	48.9900016784668	48.40250015258789	48.5525016784668	46.53554916381836	76304000
2018-07-30	47.974998474121094	48.04999923706055	47.26750183105469	47.477500915527344	45.50520706176758	84118000
2018-07-31	47.57500076293945	48.03499984741211	47.334999084472656	47.5724983215332	45.59625244140625	157492000
2018-08-03	51.75749969482422	52.185001373291016	51.369998931884766	51.997501373291016	49.83743667602539	133789600
2018-08-07	52.33000183105469	52.375	51.689998626708984	51.77750015258789	49.62657928466797	102349600
2018-08-08	51.51250076293945	51.95249938964844	51.130001068115234	51.8125	49.660125732421875	90102000
2018-08-10	51.84000015258789	52.275001525878906	51.66749954223633	51.88249969482422	49.901611328125	98444800
2018-08-14	52.540000915527344	52.63999938964844	52.064998626708984	52.4375	50.435428619384766	82992000
2018-08-21	54.20000076293945	54.29750061035156	53.50749969482422	53.7599983215332	51.707435607910156	104639200
2018-08-27	54.287498474121094	54.685001373291016	54.08250045776367	54.48500061035156	52.40474319458008	82100400
2018-08-28	54.752498626708984	55.1349983215332	54.72999954223633	54.92499923706055	52.82794952392578	91107200
2018-08-29	55.037498474121094	55.872501373291016	54.852500915527344	55.744998931884766	53.61664581298828	109019200
2018-09-06	56.557498931884766	56.837501525878906	55.32500076293945	55.775001525878906	53.645503997802734	137160000
2018-09-10	55.23749923706055	55.462501525878906	54.11750030517578	54.58250045776367	52.498531341552734	158066000
2018-09-17	55.537498474121094	55.73749923706055	54.317501068115234	54.470001220703125	52.390323638916016	148780400
2018-09-25	54.9375	55.70500183105469	54.92499923706055	55.54750061035156	53.42668533325195	98217600
2018-10-03	57.51250076293945	58.36750030517578	57.44499969482422	58.01750183105469	55.8023796081543	114619200
2018-10-04	57.69499969482422	58.087501525878906	56.682498931884766	56.997501373291016	54.821327209472656	128168000
2018-10-08	55.5525016784668	56.20000076293945	55.04999923706055	55.942501068115234	53.806602478027344	118655600
2018-10-23	53.95750045776367	55.8125	53.67499923706055	55.682498931884766	53.5565299987793	155071200
2018-10-30	52.787498474121094	53.79499816894531	52.317501068115234	53.32500076293945	51.28904342651367	146640000
2018-11-06	50.47999954223633	51.18000030517578	50.42250061035156	50.942501068115234	48.997501373291016	127531600
2018-11-07	51.49250030517578	52.51499938964844	51.032501220703125	52.48749923706055	50.48351287841797	133697600
2018-11-09	51.38750076293945	51.502498626708984	50.5625	51.11750030517578	49.337371826171875	137463200
2018-11-23	43.73500061035156	44.150001525878906	43.025001525878906	43.0724983215332	41.572532653808594	94496000
2018-12-11	42.915000915527344	42.9474983215332	41.75	42.157501220703125	40.68940734863281	189126800
2018-12-17	41.36249923706055	42.087501525878906	40.682498931884766	40.98500061035156	39.5577278137207	177151600
2018-12-18	41.345001220703125	41.88249969482422	41.09749984741211	41.51750183105469	40.07168960571289	135366000
2018-12-24	37.037498474121094	37.88750076293945	36.647499084472656	36.70750045776367	35.42919158935547	148676800
2018-12-31	39.63249969482422	39.84000015258789	39.119998931884766	39.435001373291016	38.061702728271484	140014000
2019-01-02	38.72249984741211	39.712501525878906	38.557498931884766	39.47999954223633	38.105133056640625	148158800
2019-01-03	35.994998931884766	36.43000030517578	35.5	35.54750061035156	34.30958557128906	365248800
2019-01-10	38.125	38.49250030517578	37.71500015258789	38.45000076293945	37.11100769042969	143122800
2019-01-17	38.54999923706055	39.415000915527344	38.314998626708984	38.96500015258789	37.60807418823242	119284800
2019-01-22	39.102500915527344	39.182498931884766	38.154998779296875	38.32500076293945	36.99037170410156	121576000
2019-01-23	38.537498474121094	38.78499984741211	37.92499923706055	38.47999954223633	37.139957427978516	92522400
2019-01-28	38.9474983215332	39.08250045776367	38.415000915527344	39.07500076293945	37.71424102783203	104768400
2019-01-30	40.8125	41.537498474121094	40.057498931884766	41.3125	39.87382125854492	244439200
2019-02-05	43.21500015258789	43.77000045776367	43.087501525878906	43.54499816894531	42.02857208251953	144406400
2019-02-11	42.76250076293945	42.8025016784668	42.3125	42.35749816894531	41.057762145996094	83973600
2017-04-03	35.9275016784668	36.029998779296875	35.76250076293945	35.92499923706055	33.76618957519531	79942800
2017-04-06	36.0724983215332	36.130001068115234	35.86249923706055	35.915000915527344	33.75678634643555	84596000
2017-04-07	35.932498931884766	36.04499816894531	35.817501068115234	35.834999084472656	33.68159103393555	66688800
2017-05-01	36.275001525878906	36.79999923706055	36.2400016784668	36.64500045776367	34.442928314208984	134411600
2017-05-11	38.11249923706055	38.51750183105469	38.07749938964844	38.48749923706055	36.32400894165039	109020400
2017-05-16	38.98500061035156	39.01499938964844	38.68000030517578	38.86750030517578	36.682647705078125	80194000
2017-05-17	38.400001525878906	38.64250183105469	37.4275016784668	37.5625	35.45101547241211	203070800
2017-05-18	37.817501068115234	38.334999084472656	37.782501220703125	38.1349983215332	35.9913215637207	134272800
2017-05-26	38.5	38.560001373291016	38.32749938964844	38.40250015258789	36.243797302246094	87710400
2017-05-30	38.35499954223633	38.60749816894531	38.33250045776367	38.41749954223633	36.25794982910156	80507600
2017-06-02	38.39500045776367	38.86249923706055	38.22249984741211	38.86249923706055	36.67793655395508	111082800
2017-06-05	38.584999084472656	38.61249923706055	38.3650016784668	38.48249816894531	36.31929016113281	101326800
2017-06-07	38.755001068115234	38.994998931884766	38.619998931884766	38.842498779296875	36.6590576171875	84278400
2017-06-13	36.790000915527344	36.86249923706055	36.287498474121094	36.647499084472656	34.58745193481445	136661600
2017-06-16	35.94499969482422	36.125	35.54999923706055	35.567501068115234	33.568153381347656	201444400
2017-06-19	35.915000915527344	36.685001373291016	35.915000915527344	36.584999084472656	34.528465270996094	130165600
2017-06-22	36.442501068115234	36.67499923706055	36.279998779296875	36.407501220703125	34.36094665527344	76425200
2017-06-23	36.282501220703125	36.790000915527344	36.27750015258789	36.56999969482422	34.514305114746094	141757600
2017-06-26	36.79249954223633	37.06999969482422	36.345001220703125	36.45500183105469	34.40578079223633	102769600
2017-06-28	36.122501373291016	36.52750015258789	35.790000915527344	36.45750045776367	34.40812683105469	88329600
2017-06-29	36.1775016784668	36.282501220703125	35.56999969482422	35.91999816894531	33.90083694458008	125997600
2017-07-14	36.99250030517578	37.33250045776367	36.83250045776367	37.2599983215332	35.16551971435547	80528400
2017-07-27	38.4375	38.497501373291016	36.82500076293945	37.63999938964844	35.5241584777832	129905200
2017-07-31	37.474998474121094	37.58250045776367	37.032501220703125	37.182498931884766	35.092369079589844	79383600
2017-08-01	37.275001525878906	37.55500030517578	37.102500915527344	37.51250076293945	35.40382766723633	141474400
2017-08-04	39.01750183105469	39.349998474121094	38.92250061035156	39.09749984741211	36.899723052978516	82239600
2017-08-28	40.03499984741211	40.5	39.98249816894531	40.36750030517578	38.247947692871094	103864000
2017-09-11	40.125	40.51250076293945	39.97249984741211	40.375	38.25505447387695	126323200
2017-09-12	40.65250015258789	40.9900016784668	39.692501068115234	40.21500015258789	38.10345458984375	286856000
2017-09-14	39.747501373291016	39.849998474121094	39.522499084472656	39.56999969482422	37.49231719970703	95042800
2017-09-25	37.497501373291016	37.95750045776367	37.290000915527344	37.63750076293945	35.66128921508789	177549200
2017-09-28	38.47249984741211	38.56999969482422	38.17499923706055	38.31999969482422	36.30795669555664	88022000
2017-10-04	38.407501220703125	38.46500015258789	38.1150016784668	38.369998931884766	36.35533142089844	80655200
2017-10-09	38.95249938964844	39.182498931884766	38.872501373291016	38.959999084472656	36.91436004638672	65051600
