Date	Confirmed	Recovered	Deaths	Increase rate	New	Daily Deaths
2020-01-22	557	30	17	NaN	NaN	NaN
2020-01-23	657	32	18	17.953321364452425	100.0	1.0
2020-01-25	1437	42	42	52.22457627118644	493.0	16.0
2020-02-02	16787	476	362	39.45007476324971	4749.0	103.0
2020-02-03	19887	627	426	18.466670637993683	3100.0	64.0
2020-02-09	40162	3247	906	8.162990493118958	3031.0	100.0
2020-02-11	44814	4684	1113	4.77660096794557	2043.0	100.0
2020-02-20	76216	18181	2248	0.7415240235278567	561.0	125.0
2020-02-27	82730	33282	2814	1.6526386926337775	1345.0	43.0
2020-03-02	90393	45605	3086	2.2429589412962336	1983.0	89.0
2020-03-03	93004	48227	3160	2.8884980031639618	2611.0	74.0
2020-03-04	95329	51170	3255	2.499892477742893	2325.0	95.0
2020-03-06	101976	55864	3461	4.008322624074414	3930.0	113.0
2020-03-18	216348	83317	8907	8.886663210714124	17657.0	918.0
2020-03-25	475998	113753	22022	12.03037071382004	51115.0	2821.0
2020-04-07	1393878	299859	88306	5.20635912624283	68979.0	8349.0
2020-04-10	1649186	375733	110565	5.538380216569257	86545.0	7562.0
2020-04-15	2077371	510236	144551	3.891510023715241	77813.0	8362.0
2020-04-25	2898734	816531	212567	2.9662616904427246	83507.0	5950.0
2020-04-29	3193728	948516	235484	2.481850760368427	77344.0	6960.0
2020-05-05	3676149	1195532	267419	2.2143411251463223	79639.0	6238.0
2020-05-06	3766683	1241651	274166	2.462740220812595	90534.0	6747.0
2020-05-07	3855364	1281176	279841	2.354352622718716	88681.0	5675.0
2020-05-08	3945797	1317589	285765	2.345641034153973	90433.0	5924.0
2020-05-13	4351290	1544638	309590	1.97642019828182	84333.0	5453.0
2020-05-14	4446959	1584349	315235	2.198635347218871	95669.0	5645.0
2020-05-19	4900710	1834839	338357	1.994069800039418	95813.0	5131.0
2020-05-22	5219114	2053576	354391	2.097940675330163	107244.0	5690.0
2020-05-27	5700330	2346145	373744	1.831539653764226	102526.0	5360.0
2020-06-01	6280296	2692032	395023	1.6219095572034	100235.0	3636.0
2020-06-10	7393421	3454835	438638	1.889724194034505	137124.0	5436.0
2020-06-12	7656733	3620434	448457	1.6930214001081911	127472.0	4732.0
2020-06-15	8047366	3857420	460508	1.5755164533618933	124821.0	3986.0
2020-06-17	8334714	4074114	473117	1.7472935328861343	143131.0	5479.0
2020-06-22	9079532	4526440	497614	1.5905446104501106	142153.0	3794.0
2020-07-05	11470135	6178369	560995	1.6481607748352247	185981.0	3799.0
2020-07-06	11637923	6302068	565214	1.462824979828049	167788.0	4219.0
2020-07-07	11847615	6447101	571595	1.801799169834686	209692.0	6381.0
2020-07-10	12520121	6879221	588771	1.897870184181876	233190.0	5742.0
2020-07-14	13341228	7399324	608526	1.6863595350540983	221250.0	5987.0
2020-07-17	14052932	7895036	627582	1.719151001084006	237508.0	6994.0
2020-07-21	14951217	8467705	649249	1.6535614502871938	243206.0	6356.0
2020-07-27	16485974	9586463	685422	1.440411816971329	234094.0	5277.0
2020-07-30	17302404	10173026	705765	1.6551447071437246	281717.0	6746.0
2020-08-01	17836466	10553543	718356	1.400335244536074	246321.0	6002.0
2020-08-03	18273134	10914712	727807	1.1394585732815674	205869.0	4799.0
2020-08-09	19881837	12119939	767106	1.1864593879507528	233124.0	5169.0
2020-08-14	21253368	13277021	799421	1.4666409308473345	307205.0	6581.0
2020-08-17	21925213	13889591	814842	0.9797682724512228	212732.0	4617.0
2020-08-18	22184889	14117186	821893	1.184371618191349	259676.0	7051.0
2020-08-20	22733750	14542973	834739	1.2089874604808035	271565.0	6437.0
2020-08-31	25532930	16823417	895016	1.0455370620833586	264194.0	4416.0
2020-09-02	26081699	17300616	907908	1.0919506281711269	281723.0	6294.0
2020-09-03	26367170	17521985	914006	1.0945260889637596	285471.0	6098.0
2020-09-04	26668499	17735486	919857	1.1428188918264646	301329.0	5851.0
2020-09-10	28224541	19004538	956075	1.0899916845190256	304328.0	6000.0
2020-09-11	28540587	19228208	962068	1.1197560307535204	316046.0	5993.0
2020-09-15	29625452	20093776	982216	0.9567968411858462	280769.0	6573.0
2020-09-17	30245688	20543464	993715	1.0541433077200568	315507.0	5639.0
2020-09-20	31120345	21268675	1008828	0.8257609555273255	254875.0	3956.0
2020-09-21	31379958	21514153	1013231	0.8342227568492573	259613.0	4403.0
2020-09-23	31976037	21996959	1025913	0.9837376136290747	311496.0	6525.0
2020-09-24	32296990	22252629	1031593	1.003729761758782	320953.0	5680.0
2020-09-29	33704894	23431685	1057046	0.8459175451504196	282724.0	6095.0
2020-10-07	36210456	25276775	1105467	0.972713868933714	348831.0	5891.0
2020-02-04	23899	857	492	20.173983003972445	4012.0	66.0
2020-10-08	36569609	25496281	1111833	0.991848873706534	359153.0	6366.0
2020-10-09	36929540	25703071	1118024	0.9842352976757284	359931.0	6191.0
2020-10-14	38562868	26725965	1142654	0.9954196902693514	380079.0	6191.0
2020-10-23	42259529	28594827	1195788	1.181158335576774	493325.0	7093.0
2020-11-07	50018687	32805330	1304068	1.215301484225175	600579.0	7750.0
2020-11-09	51015418	33315623	1317391	1.004498984469114	507353.0	7233.0
2020-11-10	51584111	33572983	1327237	1.1147473103131291	568693.0	9846.0
2020-11-22	58755072	37520305	1442824	0.8553910208755384	498323.0	7471.0
2020-11-28	62388284	39849315	1507860	0.98406408538537	607958.0	9466.0
2020-11-30	63386344	40569854	1523873	0.7981466446847562	501910.0	8701.0
2020-12-10	70543194	44950193	1638408	2.167681639873751	1496708.0	12492.0
2020-12-18	75819294	42751919	1733005	0.9618873182938756	722348.0	13012.0
2020-12-20	77003179	43380334	1752546	0.7165385044946562	547832.0	8235.0
2021-01-02	84921890	47614296	1897496	0.6885857551183598	580761.0	8419.0
2021-01-04	85998532	48173186	1914530	0.6512221830091891	556418.0	9396.0
2021-01-06	87531297	48801672	1944927	0.912021100986984	791089.0	14996.0
2021-01-08	89238832	49422866	1975521	0.9464658184277358	836696.0	15539.0
2021-01-18	95896595	52668557	2104872	0.5416830948244065	516657.0	9619.0
2021-01-19	96489830	53071501	2120725	0.6186194619318861	593235.0	15853.0
2021-01-20	97176788	53399272	2138868	0.7119486063971716	686958.0	18143.0
2021-01-28	101808776	56075030	2258177	0.6077856499713149	615041.0	16562.0
2021-01-31	103310123	57079202	2296527	0.3853769725372715	396605.0	9098.0
2021-02-01	103752688	57351844	2306150	0.4283849318425455	442565.0	9623.0
2021-02-05	105752476	58607157	2367926	0.5104069840542143	537027.0	17301.0
2021-02-12	108602636	60616583	2452310	0.3981874813728211	430727.0	12995.0
2021-02-13	108983366	60862826	2463034	0.3505716012270641	380730.0	10724.0
2021-02-16	109931831	61582275	2488491	0.3280223582562651	359422.0	11327.0
2021-02-19	111139580	62347470	2523693	0.370217043964019	409940.0	11692.0
2021-02-22	112129135	63016513	2546356	0.2634724055859623	294653.0	7013.0
2021-03-07	117327861	66084362	2671692	0.3197053117135767	373908.0	5937.0
2021-03-09	118046564	66621153	2689280	0.3521523706422892	414245.0	10563.0
2021-03-16	121126545	68452266	2752081	0.3867224317707604	466619.0	10627.0
2021-03-19	122784013	69264939	2784225	0.4608184644713125	563216.0	10826.0
2021-03-28	127649180	72097106	2873284	0.3869037573364699	491976.0	7250.0
2021-04-04	131799592	74498476	2946314	0.4261977588902624	559343.0	7382.0
2021-04-08	134401976	76094849	2996720	0.6261768606784954	836357.0	14335.0
2021-04-11	136529367	77464028	3033212	0.5216607292004513	708524.0	9088.0
2021-04-13	137906430	78345222	3056919	0.5573277684775702	764331.0	13821.0
2021-04-14	138719032	78792112	3071018	0.589241560382645	812602.0	14099.0
2021-04-18	141893297	80839358	3119780	0.4956589384215029	699838.0	9111.0
2021-04-21	144311955	82491870	3159936	0.6199909139935801	889208.0	14734.0
2021-04-22	145211836	83128166	3173812	0.623566495235963	899881.0	13876.0
2021-04-25	147672696	84878103	3212951	0.4959230480010111	728729.0	10750.0
2021-04-29	150993610	87550354	3271268	0.5962927711316236	895027.0	15733.0
2021-05-04	154842345	90912803	3334777	0.5099778529578949	785655.0	14118.0
2021-05-08	158181221	93709031	3392088	0.501259026189328	788943.0	13305.0
2021-05-13	161684855	97089180	3455377	0.4568543372752517	735305.0	13464.0
2021-05-24	167822262	104247871	3586314	0.2692781146035395	450695.0	9120.0
2021-05-26	168925182	105380747	3612081	0.3377277854781988	568587.0	12805.0
2021-06-23	180096920	117507151	3892588	0.2209539766713014	397054.0	9379.0
2021-06-29	182313066	119299679	3938757	0.2096540228497584	381427.0	8141.0
2021-07-01	183148177	120008476	3956503	0.2384571572191295	435691.0	8547.0
2021-07-13	188332239	123783322	4050711	0.2800593398718797	525969.0	8383.0
2021-07-16	190042655	124784824	4076686	0.3146110248936329	596020.0	8743.0
2021-07-18	190954486	125382096	4090742	0.2211231741781784	421313.0	6539.0
2021-07-21	192529117	126315580	4127267	0.2895063419795025	555775.0	8660.0
2021-07-23	193822688	126918098	4144358	0.3771247092245997	728207.0	8319.0
2021-07-25	194702066	127762741	4160384	0.2297342029345081	446272.0	7332.0
2021-07-28	196496923	128745703	4188793	0.3319041574408589	650024.0	10153.0
2021-07-30	197872571	129401282	4208607	0.371611590335184	732595.0	9551.0
2021-08-03	200077681	130582001	4243256	0.3181457798896398	634520.0	10404.0
2021-08-06	202263081	0	4275153	0.4069173325448637	819708.0	10447.0
2021-08-10	204556461	0	4311606	0.3167314313195234	645849.0	11591.0
2021-08-17	209159680	0	4379748	0.3272036017079903	682146.0	10769.0
2020-02-08	37131	2617	806	7.938953488372093	2731.0	87.0
2020-02-10	42771	3949	1013	6.496190428763509	2609.0	107.0
2020-02-12	45232	5151	1118	0.932744231713304	418.0	5.0
2020-02-14	66912	8061	1523	10.81081081081081	6528.0	152.0
2020-02-16	71238	10867	1770	3.1612482803562383	2183.0	104.0
2020-02-18	75155	14352	2008	2.568476792270004	1882.0	140.0
2020-02-21	76846	18894	2252	0.8265980896399705	630.0	4.0
2020-02-23	78990	23397	2470	0.4859556279259108	382.0	11.0
2020-02-24	79558	25229	2630	0.7190783643499177	568.0	160.0
2020-02-26	81385	30388	2771	1.2100184052131524	973.0	61.0
2020-02-28	84154	36714	2873	1.7212619364196786	1424.0	59.0
2020-02-29	86030	39785	2943	2.229246381633672	1876.0	70.0
2020-03-09	114299	62495	3997	3.934637907831085	4327.0	190.0
2020-03-10	119108	64402	4273	4.207385891390126	4809.0	276.0
2020-03-12	133383	68328	4930	5.334523170230913	6755.0	312.0
2020-03-13	146673	70255	5420	9.963788488787928	13290.0	490.0
2020-03-15	168876	76031	6496	7.143265003140524	11259.0	653.0
2020-04-05	1250388	259888	74091	6.112293070980674	72025.0	5310.0
2020-04-09	1562641	353995	103003	5.878953163377657	86766.0	7871.0
2020-04-21	2566638	679932	185709	3.062723737283491	76273.0	7387.0
2020-04-22	2648575	710017	192772	3.1923863045743106	81937.0	7063.0
2020-04-28	3116384	906439	228524	2.4948298453426507	75856.0	6794.0
2020-05-01	3366610	1051789	247086	2.716678123328601	89041.0	5540.0
2020-05-10	4105624	1404839	294434	1.8671482104252928	75253.0	4052.0
2020-05-18	4804897	1782787	333226	1.8887029194654852	89068.0	4132.0
2020-05-20	5006099	1893809	343748	2.1504843175784734	105389.0	5391.0
2020-05-26	5597804	2282818	368384	1.6867734263793228	92856.0	4622.0
2020-05-29	5941625	2490273	383955	2.0898643383714246	121630.0	5161.0
2020-05-30	6077041	2560723	388246	2.2791071466139314	135416.0	4291.0
2020-06-04	6652817	2945305	411408	2.12000389887186	138112.0	5432.0
2020-06-05	6786463	3014470	416538	2.0088633130897784	133646.0	5130.0
2020-06-06	6915945	3086674	420638	1.907945272817372	129482.0	4100.0
2020-06-20	8844374	4366121	489232	2.1465577118660315	185860.0	4438.0
2020-06-21	8937379	4434807	493820	1.0515724459413407	93005.0	4588.0
2020-06-24	9419320	4746246	508663	1.8535879813605287	171418.0	5472.0
2020-06-26	9791221	4945110	518822	2.005039816593015	192459.0	5076.0
2020-06-27	9967566	5051396	523516	1.8010521874646686	176345.0	4694.0
2020-07-03	11094487	5863246	552434	1.8591275001971632	202496.0	5239.0
2020-07-04	11284154	6059006	557196	1.7095607935725194	189667.0	4762.0
2020-07-13	13119978	7257072	602539	1.5022827220853554	194182.0	4378.0
2020-07-16	13815424	7711615	620588	1.805006692469741	244948.0	6165.0
2020-07-20	14708011	8293009	642893	1.434236829317645	207965.0	3922.0
2020-07-23	15506179	8823667	663262	1.8376472084091997	279807.0	6640.0
2020-07-26	16251880	9415080	680145	1.3217182823959135	212002.0	4353.0
2020-08-04	18538734	11138369	734978	1.4534999852789343	265600.0	7171.0
2020-08-15	21502515	13445625	805439	1.1722706725823409	249147.0	6018.0
2020-08-19	22462185	14335183	828302	1.249931879307577	277296.0	6409.0
2020-08-21	22995385	14711467	840476	1.150866003189091	261635.0	5737.0
2020-08-22	23259276	14921384	846274	1.1475824388241378	263891.0	5798.0
2020-08-23	23461927	15137915	850586	0.8712695958378067	202651.0	4312.0
2020-08-25	23935409	15568885	861970	1.036395782031557	245521.0	6565.0
2020-08-26	24216938	15794619	868511	1.1762030053465975	281529.0	6541.0
2020-09-06	27171440	18148265	929078	0.8493799502238	228845.0	4116.0
2020-09-08	27635123	18547610	943817	0.8998650609511337	246461.0	5133.0
2020-09-09	27920213	18787877	950075	1.0316219688980577	285090.0	6258.0
2020-09-12	28829539	19451142	967111	1.0124248670848992	288952.0	5043.0
2020-09-13	29077878	19638990	971055	0.8614046863531186	248339.0	3944.0
2020-09-16	29930181	20323253	988076	1.028605403218827	304729.0	5860.0
2020-09-18	30572221	20794613	999566	1.079601826217344	326533.0	5851.0
2020-09-22	31664541	21733546	1019388	0.906894139246458	284583.0	6157.0
2020-09-25	32627024	22491837	1037605	1.0218723168939272	330034.0	6012.0
2020-09-28	33422170	23190401	1050951	0.7914236711655365	262434.0	4073.0
2020-09-30	34029080	23679903	1063488	0.9618365807647994	324186.0	6442.0
2020-10-01	34348139	23901445	1072373	0.9376068938684208	319059.0	8885.0
2021-08-18	209895653	0	4390561	0.3518713549380071	735973.0	10813.0
2021-08-21	211958726	0	4421394	0.2676807431365187	565858.0	8907.0
2021-08-24	213760144	0	4450069	0.317525685664265	676595.0	11040.0
2021-08-29	217005390	0	4498545	0.2096463029991614	453992.0	6738.0
2021-09-03	220400668	0	4551613	0.3296296319731425	724119.0	10700.0
2021-09-09	223755136	0	4605142	0.2868150520694223	639928.0	10713.0
2021-09-23	231148056	0	4726946	0.2375165601445638	547714.0	9852.0
2021-10-01	234862666	0	4790395	0.2228501424922659	522228.0	8624.0
2021-10-02	235219823	0	4796358	0.1520705721700357	357157.0	5963.0
2021-10-11	238880802	0	4856064	0.1570869412418481	374662.0	5735.0
2021-10-16	241039445	0	4893557	0.1457459662275476	350794.0	5359.0
2021-10-17	241359592	0	4897845	0.1328193400047033	320147.0	4288.0
2021-11-01	247862939	0	5004550	0.1702008372546899	421148.0	6227.0
2021-11-05	249835638	0	5036379	0.2102924674249193	524283.0	8630.0
2021-11-07	250633834	0	5047630	0.1441461491612711	360759.0	4500.0
2021-11-14	254087547	0	5098387	0.1491858494964442	378498.0	4637.0
2021-11-16	255119474	0	5112782	0.1985232501310238	505468.0	7691.0
2021-11-19	256975937	0	5138374	0.2403426793191186	616142.0	8007.0
2021-11-23	259088786	0	5164266	0.2283552982133269	590295.0	8040.0
2021-11-24	259749821	0	5172889	0.2551384064920509	661035.0	8623.0
2021-11-26	260958536	0	5187603	0.2344167985835709	610300.0	6883.0
2021-11-28	261872471	0	5198598	0.1646521975633134	430470.0	4839.0
2021-12-04	265779007	0	5247925	0.2017747354648937	535195.0	5810.0
2021-12-06	266837354	0	5262171	0.2249829788804703	598991.0	6845.0
2021-12-08	268190740	0	5278327	0.2665833560420809	713051.0	8314.0
2021-12-11	270102238	0	5301315	0.1931285376788643	520639.0	6361.0
2021-12-15	272546235	0	5329015	0.2720373251562905	739416.0	9084.0
2021-12-18	274626704	0	5349753	0.2080782976786111	570252.0	6055.0
2021-12-21	276632039	0	5368447	0.2741829665385274	756404.0	7666.0
2021-12-24	279441137	0	5392175	0.3201619642751391	891809.0	6103.0
2021-12-29	285014489	0	5422062	0.5987634026213449	1696405.0	7875.0
2021-12-31	288702918	0	5436385	0.6084344219786567	1745945.0	6737.0
2022-01-01	289928499	0	5440821	0.4245128551142666	1225581.0	4436.0
2022-01-02	290848465	0	5444100	0.3173078890737126	919966.0	3279.0
2022-01-05	298281697	0	5465721	0.870480442810368	2574077.0	7927.0
2022-01-09	308098481	0	5490156	0.6652236475858666	2036000.0	4002.0
2022-01-11	314318499	0	5505829	0.9739710751559776	3031842.0	9257.0
2022-01-13	320953420	0	5523359	1.0013344023825426	3181955.0	8330.0
2022-01-21	346995996	0	5587202	1.1177563371986796	3835696.0	9955.0
2022-01-26	362977513	0	5628287	1.0192555937513943	3662340.0	10595.0
2022-01-27	366733894	0	5638821	1.0348798108603494	3756381.0	10534.0
2022-01-28	370353940	0	5651060	0.9871042898478318	3620046.0	12239.0
2022-02-04	391364751	0	5725509	0.7581246264369524	2944708.0	13144.0
2022-02-06	395536584	0	5739758	0.4755340253818876	1872009.0	5870.0
2022-02-08	400757381	0	5763661	0.6592541041751974	2624706.0	13056.0
2022-02-11	408397574	0	5800898	0.5965078281396293	2421678.0	12182.0
2022-02-13	411834455	0	5814923	0.3698316423288685	1517482.0	5199.0
2022-02-16	417650987	0	5849486	0.5386187601244304	2237495.0	12984.0
2022-02-27	435657010	0	5946387	0.263942970575157	1146859.0	4490.0
2022-03-02	440300042	0	5970165	0.378554554059001	1660490.0	7989.0
2022-03-05	445279837	0	5992605	0.3311472094875734	1469665.0	5681.0
2022-03-06	446492187	0	5996677	0.2722669879166345	1212350.0	4072.0
2022-03-23	475866103	0	6105144	0.3739005345707518	1772638.0	5841.0
2022-03-25	479458583	0	6119371	0.3854760492204931	1841101.0	8967.0
2022-03-27	481727049	0	6124662	0.1896672962226019	911949.0	2364.0
2022-03-28	483219734	0	6128734	0.3098611554195704	1492685.0	4072.0
2022-03-31	488406809	0	6143294	0.3794081149470751	1846051.0	4805.0
2022-04-06	495122641	0	6166840	0.2944450293954721	1453584.0	7597.0
2022-04-11	499843502	0	6181737	0.1954802449038289	975189.0	2948.0
2022-04-12	500880363	0	6185040	0.2074371269909997	1036861.0	3303.0
2020-10-05	35545699	24788958	1093722	0.8820427875625175	310787.0	7039.0
2020-10-06	35861625	25021584	1099576	0.8887882609932639	315926.0	5854.0
2020-10-15	38969780	26933292	1148837	1.0551912269595716	406912.0	6183.0
2020-10-16	39379895	27136306	1155025	1.052392392258822	410115.0	6188.0
2020-10-18	40083148	27536100	1164590	0.8325883845956006	330972.0	3853.0
2020-10-20	40845321	27950078	1175943	0.9601408195659586	388443.0	6651.0
2020-10-24	42716464	28806408	1201651	1.0812590930675068	456935.0	5863.0
2020-10-31	46140588	30845322	1247660	1.035895971578925	473068.0	6603.0
2020-11-01	46578413	31103269	1252779	0.9488934124549953	437825.0	5119.0
2020-11-02	47124212	31383406	1258854	1.1717853074985618	545799.0	6075.0
2020-11-03	47687439	31634979	1268427	1.1951966432881678	563227.0	9573.0
2020-11-18	56333473	36177588	1403334	1.116000167289725	621743.0	11458.0
2020-11-20	57662075	36907311	1426213	1.1841239996121942	674800.0	11760.0
2020-11-25	60492652	38741107	1475890	1.0306157445027866	617087.0	12154.0
2020-11-26	61086033	39107983	1486891	0.9809141778079096	593381.0	11001.0
2020-11-27	61780326	39489609	1498394	1.1365822364009135	694293.0	11503.0
2020-12-02	64639978	41508984	1549160	0.9997147038337828	639819.0	12628.0
2020-12-03	65331254	41935968	1561779	1.0694248689255432	691276.0	12619.0
2020-12-04	66028169	42426585	1574187	1.066740583304891	696915.0	12408.0
2020-12-05	66672388	42862533	1584737	0.9756729737576094	644219.0	10550.0
2020-12-06	67216584	43178577	1592557	0.8162239516604685	544196.0	7820.0
2020-12-08	68380626	44032487	1613132	0.9307924275853288	630612.0	12160.0
2020-12-09	69046486	44458967	1625916	0.9737553440941006	665860.0	12784.0
2020-12-13	72441140	47328395	1670406	0.750316578270457	539490.0	7937.0
2020-12-19	76455347	43103505	1744311	0.8389065189660035	636053.0	11306.0
2020-12-21	77549228	43723554	1761625	0.7091252687113087	546049.0	9079.0
2020-12-23	78883803	44410879	1789509	0.8730507363403273	682735.0	13943.0
2020-12-25	80098228	45017157	1810601	0.6522751002388779	519075.0	8896.0
2020-12-26	80605026	45425321	1818041	0.6327206139941074	506798.0	7440.0
2020-12-27	81017977	45717709	1825789	0.5123142073051375	412951.0	7748.0
