Date	sma	willr	rsi	ema	macd	macd_signal	macd_hist	return_1	return_10	return_20
2019-08-20	51.23316663106282	-30.13752097709023	57.6076838164372	50.96057766056181	0.3250259487631837	0.1947412826617453	0.13028466610143838	4.75136988160596e-05	0.06781726198148008	0.007278319762090257
2019-08-29	51.449249903361	-35.513439502777324	54.283676054060095	51.28867098466017	0.27901815193481383	0.29674846692187234	-0.017730314987058515	0.01693181408168054	0.03603642716227751	0.0027827177058767916
2019-09-03	51.48783327738444	-59.17402142841647	50.0347885324839	51.35156329911325	0.2527487803075559	0.2885008966881597	-0.03575211638060383	-0.014563612460101405	-0.022106056669117025	0.06392883440812014
2019-09-05	51.52916666666667	-8.630978060953401	58.43933462716437	51.53565010513396	0.3837886690247885	0.3065650634531084	0.07722360557168007	0.019551586070831517	0.003009778929107698	0.07154343837166999
2019-09-09	51.63474985758464	-14.702097885511662	59.39332970115332	51.772514703835	0.5300215883551118	0.3755717295632484	0.1544498587918634	0.004267109094763688	0.05689892821765308	0.0655753635283598
2019-09-16	52.11874987284342	-28.225137907140656	61.46759542184884	52.71747357468677	1.0220775611334787	0.7507460951298697	0.271331466003609	0.005257114955357078	0.05346358201416157	0.06489101160525124
2019-09-23	53.01108334859212	-40.31413947179	57.045713316438885	53.36857770253231	0.9356170464325686	0.927907948369688	0.007709098062880559	0.0045469412234910855	0.021244819959183037	0.07935255566269062
2019-09-25	53.25491663614909	-35.11402348165018	59.61160277293936	53.553900856095325	0.8544371007806149	0.9020480742942915	-0.0476109735136766	0.015389591217531917	-0.011449517422617905	0.08263124419368562
2019-09-30	53.68566665649414	-26.06381424522513	62.20007570819559	53.860797274392944	0.8090022521441966	0.8502032031127905	-0.041200950968593886	0.02353529715796876	0.018508446735722384	0.07296155660989401
2019-10-01	53.8043332417806	-32.41076671348755	62.91091308040871	54.00832642343035	0.8499900870219506	0.8501605798946226	-0.0001704928726720123	0.002768206071386059	0.01762573377180754	0.0918327645595518
2019-10-09	54.60874977111816	-19.594569516213507	61.112182559742934	54.70546179683028	0.8666785775530954	0.8306570893226661	0.03602148823042928	0.011720164680689482	0.027145636488878244	0.015385314628332925
2019-10-10	54.813416417439775	-2.2861277552533696	64.33211297192032	54.8872061379685	0.9400114571732061	0.8525279628927741	0.087483494280432	0.013478384244579367	0.046386816028716416	0.031377471490912745
2019-10-11	55.040083185831705	-6.3527011316994475	69.73039354621089	55.155934882516775	1.1088051001893717	0.9037833903520937	0.20502170983727808	0.026598333145215314	0.07947170646001411	0.07981717354910711
2019-10-14	55.26616643269857	-9.82612941576087	69.10462826996987	55.40184223069613	1.2216340182860321	0.9673535159388813	0.2542805023471508	-0.0014394462004801989	0.05313208836730743	0.07262392753053382
2019-10-28	57.32125002543132	-0.8470857393985026	78.46140366683638	57.80176358043656	1.7599683516889044	1.4981525428008013	0.2618158088881031	0.010017037887749991	0.05587827280880764	0.11197929050480515
2019-10-29	57.50949999491374	-28.77508949671817	65.56934731295566	57.996649692765374	1.6987790044790927	1.5382778351364597	0.16050116934263303	-0.023127924894776886	0.03386871372536193	0.0832628222679539
2019-11-07	59.51249987284343	-3.984464987738125	77.80085009104731	60.12219910441914	2.1105024314521827	1.8776143970610482	0.2328880343911346	0.008513460288234853	0.06507098581812154	0.12751530620568308
2019-11-13	60.86608327229818	-1.126444442103384	80.7880596650228	61.398895289486184	2.204670212194692	2.0563854294752195	0.14828478271947265	0.009581653105434018	0.08719068976740907	0.12842943521189776
