Date	pe_ratio	market_cap	ps_ratio	usd_can	usd_gbp	usd_japan	usd_china	usd_euro	csi	usd_exports	industrial_production	gold	oil	cpi
2019-10-16	19.7781	1041361.2213	4.1878	1.3209	0.7851	108.7528	7.0993	0.9029	NaN	NaN	NaN	-0.0018147600483936488	NaN	NaN
2019-10-24	20.5553	1082290.4887	4.3524	1.3071	0.7754	108.6089	7.0726	0.9011	NaN	NaN	NaN	0.001405152224824402	NaN	NaN
2019-10-25	20.8084	1095620.2837	4.406	1.3065	0.7797	108.5712	7.0698	0.9024	NaN	NaN	NaN	0.01129226246157966	NaN	NaN
2019-10-30	20.5283	1080868.6439	4.3467	1.3087	0.7762	108.9411	7.0566	0.899	NaN	NaN	NaN	0.003564702717244961	NaN	NaN
2019-11-05	21.6987	1142496.7294	4.5945	1.3128	0.7752	108.8577	6.9974	0.9033	NaN	NaN	NaN	-0.013580655846306744	NaN	NaN
2019-11-07	21.8928	1152716.239	4.6356	1.3167	0.7804	109.1451	6.9758	0.9054	NaN	NaN	NaN	-0.0012112240091514126	NaN	NaN
2019-11-14	22.1637	1166979.1196	4.693	1.3265	0.7788	108.6569	7.021	0.9078	NaN	NaN	NaN	0.0025975801490190076	NaN	NaN
2019-11-15	22.427	1180842.1064	4.7487	1.3239	0.7763	108.7094	7.0095	0.9053	NaN	NaN	NaN	0.0001363605372606269	NaN	NaN
2019-11-29	22.5527	1187462.5712	4.7754	1.3307	0.776	109.6613	7.0271	0.9075	NaN	NaN	NaN	0.0037808482848697977	NaN	NaN
2019-12-02	22.292	1173732.8824	4.7201	1.3296	0.7731	109.5437	7.0421	0.9029	NaN	NaN	NaN	0.0006848376934667222	NaN	NaN
2019-12-09	22.5249	1185996.2938	4.7695	1.3251	0.7602	108.4876	7.0393	0.9036	NaN	NaN	NaN	0.0013701445502500853	NaN	NaN
2019-12-11	22.8498	1203102.864	4.8382	1.3238	0.7607	108.7494	7.0393	0.9015	NaN	NaN	NaN	0.0012286689419795938	NaN	NaN
2018-11-30	15.0447	847433.1748	3.362	1.3308	0.7841	113.5575	6.9458	0.8832	97.5	211465.0	103.9127	-0.007094511946505788	-0.1462104940165696	NaN
2018-12-14	13.941	785268.461	3.1153	1.3376	0.7961	113.5401	6.9012	0.885	NaN	NaN	NaN	-0.005954296749275723	NaN	NaN
2018-12-18	13.9907	788068.2459	3.1264	1.3403	0.7886	112.3846	6.8959	0.88	NaN	NaN	NaN	0.0037045985342674115	NaN	NaN
2018-12-27	13.155	740993.8977	2.9397	1.3624	0.7917	110.8728	6.8655	0.8763	NaN	NaN	NaN	0.007788904784612916	NaN	NaN
2019-01-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	252.47
2019-01-07	12.1653	699679.7578	2.773	1.3352	0.7839	108.2569	6.852	0.872	NaN	NaN	NaN	0.00961012579107745	NaN	NaN
2019-01-16	12.7418	732835.6768	2.9044	1.3259	0.7779	108.798	6.7625	0.8766	NaN	NaN	NaN	-0.0016223733003709606	NaN	NaN
2019-01-18	12.8964	739450.2096	2.9396	1.3273	0.7729	109.4369	6.7787	0.8801	NaN	NaN	NaN	-0.005036026962113582	NaN	NaN
2019-01-23	12.6579	725775.8976	2.8853	1.3312	0.7672	109.7035	6.7869	0.878	NaN	NaN	NaN	-0.0017939318305904006	NaN	NaN
2019-01-25	12.9737	743882.5728	2.9572	1.3315	0.7631	109.9242	6.76	0.8767	NaN	NaN	NaN	0.007945781724702172	NaN	NaN
2019-02-08	14.014	803530.8648	3.1944	1.3307	0.7711	109.792	6.7448	0.8829	NaN	NaN	NaN	0.003740458015267345	NaN	NaN
2019-02-13	13.9951	802446.3504	3.1901	1.3244	0.7745	110.7386	6.7646	0.8859	NaN	NaN	NaN	0.0021374045801525465	NaN	NaN
2019-02-14	14.0461	805369.824	3.2017	1.3267	0.7805	111.0401	6.7756	0.8862	NaN	NaN	NaN	-0.0009902498476538346	NaN	NaN
2019-02-22	14.2245	815601.9816	3.2424	1.3224	0.7705	110.8698	6.7204	0.8817	NaN	NaN	NaN	-0.0016525200931420958	NaN	NaN
2019-03-04	14.4613	829181.988	3.2963	1.3312	0.7566	111.9432	6.7024	0.8828	NaN	NaN	NaN	-0.020274390243902318	NaN	NaN
2019-03-07	14.1859	813385.8	3.2336	1.3425	0.762	111.7647	6.7094	0.8917	NaN	NaN	NaN	-0.00046659926899461635	NaN	NaN
2019-03-12	14.8775	853041.3048	3.3912	1.3402	0.764	111.1042	6.7089	0.8868	NaN	NaN	NaN	0.0033261138613860375	NaN	NaN
2019-03-13	14.9433	856813.5288	3.4062	1.3348	0.7598	111.3775	6.7078	0.8842	NaN	NaN	NaN	0.007632410762470121	NaN	NaN
2019-03-19	15.3396	879541.1784	3.4965	1.3259	0.7532	111.4545	6.7122	0.8814	NaN	NaN	NaN	0.0016084558823530326	NaN	NaN
2019-03-21	16.0436	919903.9752	3.657	1.3339	0.761	110.5822	6.6917	0.8802	NaN	NaN	NaN	0.004525581038582471	NaN	NaN
2019-03-31	15.9756	NaN	3.5361	NaN	NaN	NaN	NaN	NaN	98.4	213157.0	102.8635	NaN	0.09239543726235744	NaN
2019-04-01	16.0841	881096.9922	3.5601	1.3355	0.7624	110.9648	6.7115	0.8921	NaN	NaN	NaN	-0.0014667284236530298	NaN	255.163
2019-04-02	16.3179	893905.2417	3.6118	1.3321	0.7679	111.3661	6.7201	0.894	NaN	NaN	NaN	-0.0024739080015462322	NaN	NaN
2019-04-05	16.5685	907634.948	3.6673	1.338	0.765	111.671	6.7174	0.8915	NaN	NaN	NaN	0.004130299251870362	NaN	NaN
2019-04-24	17.423	953158.697	3.8565	1.3452	0.7721	111.8209	6.7182	0.8935	NaN	NaN	NaN	0.0017329657345412919	NaN	NaN
2019-04-26	17.1825	939999.6225	3.8032	1.3491	0.7755	111.7848	6.7359	0.8965	NaN	NaN	NaN	0.0026545908806996366	NaN	NaN
2019-04-30	16.8772	923297.7202	3.7356	1.3438	0.7688	111.3657	6.7339	0.8928	97.2	210289.0	102.2543	0.002188354826103911	0.09641489731987463	NaN
2019-05-06	17.5341	959232.116	3.881	1.3479	0.7632	110.8403	6.7659	0.8931	NaN	NaN	NaN	0.0	NaN	NaN
2019-05-08	17.0648	933558.1175	3.7772	1.3457	0.7686	110.0786	6.78	0.8924	NaN	NaN	NaN	0.0031220730565095778	NaN	NaN
2019-05-14	15.8671	868038.8095	3.5121	1.3466	0.7725	109.5671	6.8815	0.8923	NaN	NaN	NaN	0.0021611608521150405	NaN	NaN
2019-05-17	15.8957	869603.175	3.5184	1.3493	0.7841	109.5059	6.9142	0.8956	NaN	NaN	NaN	-0.008438491909886214	NaN	NaN
2019-05-21	15.6939	858560.595	3.4737	1.3409	0.785	110.4471	6.9063	0.8962	NaN	NaN	NaN	-0.004463936095230658	NaN	NaN
2019-05-23	15.1102	826629.1345	3.3445	1.3466	0.7909	110.0278	6.9179	0.8951	NaN	NaN	NaN	0.007772020725388629	NaN	NaN
2019-05-28	14.9899	820049.5972	3.3179	1.3466	0.7896	109.4085	6.9107	0.8947	NaN	NaN	NaN	-0.0032748538011696526	NaN	NaN
2019-06-03	14.5753	797366.2975	3.2261	1.3498	0.7923	108.3326	6.9068	0.8924	NaN	NaN	NaN	0.016594627971596276	NaN	NaN
2019-06-05	15.3524	839880.2305	3.3981	1.3387	0.7873	108.3415	6.9072	0.8895	NaN	NaN	NaN	0.008155251831156063	NaN	NaN
2019-06-13	16.3288	893298.7112	3.6143	1.3306	0.7879	108.4596	6.9221	0.8869	NaN	NaN	NaN	0.0026268387871510868	NaN	NaN
2019-06-17	16.307	892102.4317	3.6094	1.3414	0.7941	108.6523	6.9249	0.8901	NaN	NaN	NaN	-0.007400281210686033	NaN	NaN
2019-07-11	17.1995	914208.9412	3.6845	1.3057	0.7957	108.0549	6.8655	0.888	NaN	NaN	NaN	0.0039054178797131023	NaN	NaN
2019-07-12	17.3316	921232.6035	3.7128	1.3034	0.7979	108.2645	6.881	0.8886	NaN	NaN	NaN	-0.004385344461734331	NaN	NaN
2019-07-17	17.3359	921459.1733	3.7138	1.3066	0.8055	108.2657	6.8775	0.8903	NaN	NaN	NaN	0.00035463508050215253	NaN	NaN
2019-07-22	17.6658	936464.4796	3.7844	1.3076	0.8022	107.918	6.8808	0.8917	NaN	NaN	NaN	-0.00826561089115796	NaN	NaN
2019-07-26	17.7101	938814.4532	3.7939	1.318	0.8047	108.691	6.8782	0.8992	NaN	NaN	NaN	0.0030365087211357	NaN	NaN
2019-08-01	17.769	941932.6874	3.8065	1.323	0.8259	108.8883	6.902	0.904	NaN	NaN	NaN	-0.01456990753712517	NaN	256.179
2019-08-02	17.393	922003.1036	3.726	1.3234	0.8239	106.7621	6.9384	0.8999	NaN	NaN	NaN	0.024879158373613874	NaN	NaN
2019-08-12	17.0912	906005.2064	3.6613	1.3228	0.8274	105.1367	7.0586	0.8919	NaN	NaN	NaN	0.004673833210923517	NaN	NaN
2019-08-13	17.815	944373.0446	3.8164	1.3268	0.8272	105.1595	7.0667	0.8943	NaN	NaN	NaN	-0.00418688110586829	NaN	NaN
2019-08-14	17.2847	916263.745	3.7028	1.3293	0.8283	105.8992	7.0188	0.8973	NaN	NaN	NaN	0.009943940202882917	NaN	NaN
2019-08-22	18.1125	960144.9828	3.8801	1.3283	0.8224	106.5867	7.085	0.9018	NaN	NaN	NaN	-0.0007982438635003586	NaN	NaN
2019-08-29	17.8184	944553.8118	3.8171	1.3276	0.8177	106.2861	7.1424	0.9042	NaN	NaN	NaN	0.001951600312255941	NaN	NaN
2019-09-06	18.1807	963760.3268	3.8947	1.3225	0.8129	107.0191	7.1136	0.9056	NaN	NaN	NaN	-0.0035314891112417923	NaN	NaN
2019-09-10	18.474	979306.306	3.9576	1.3167	0.8089	107.3551	7.1055	0.9056	NaN	NaN	NaN	-0.007222369467267509	NaN	NaN
2019-09-17	18.815	997383.026	4.0306	1.326	0.8055	108.1353	7.0968	0.9039	NaN	NaN	NaN	0.0032727758482500313	NaN	NaN
2019-09-26	18.746	993722.4902	4.0158	1.324	0.8092	107.6339	7.1289	0.9142	NaN	NaN	NaN	-0.0146520146520146	NaN	NaN
2019-09-30	18.9004	995151.5669	4.002	1.3248	0.8134	107.9897	7.1434	0.917	93.2	208776.0	102.3143	-0.0030874555339285292	0.028155882901361062	NaN
2019-10-02	18.4776	972890.9546	3.9125	1.3242	0.8144	107.524	7.1484	0.9132	NaN	NaN	NaN	0.012962334577536483	NaN	NaN
2019-10-07	19.1612	1008881.1662	4.0572	1.3311	0.811	106.8316	7.1484	0.9104	NaN	NaN	NaN	0.0014007470651014042	NaN	NaN
2019-10-08	18.9367	997062.1584	4.0097	1.3311	0.8174	106.8906	7.1431	0.9133	NaN	NaN	NaN	0.003064011190301752	NaN	NaN
2019-10-10	19.4169	1022344.1712	4.1114	1.3307	0.8174	107.4524	7.123	0.9076	NaN	NaN	NaN	-0.008292974192264269	NaN	NaN
2019-10-15	19.8582	1045582.2955	4.2048	1.323	0.7909	108.322	7.0812	0.9061	NaN	NaN	NaN	-0.0018784382128002042	NaN	NaN
2019-10-17	19.8549	1045404.5661	4.2041	1.3177	0.7814	108.7105	7.0779	0.8985	NaN	NaN	NaN	0.005117500505016581	NaN	NaN
2019-10-21	20.2962	1068649.6652	4.2975	1.3106	0.7691	108.5563	7.0729	0.8973	NaN	NaN	NaN	0.0011409395973154268	NaN	NaN
2019-11-01	21.5882	1136676.0523	4.5711	1.3181	0.7721	108.1156	7.0419	0.8953	NaN	NaN	NaN	-0.0014559894109861249	NaN	257.788
2019-11-04	21.73	1144140.7375	4.6011	1.3156	0.774	108.3796	7.0286	0.8973	NaN	NaN	NaN	0.00046394485683998177	NaN	NaN
2019-12-12	22.908	1206168.7169	4.8506	1.3178	0.7593	108.602	7.0373	0.8997	NaN	NaN	NaN	0.0006817562039813652	NaN	NaN
2019-12-18	23.6068	1242958.9511	4.9985	1.3157	0.7652	109.5906	6.998	0.8999	NaN	NaN	NaN	-0.0011519176040114543	NaN	NaN
2019-12-24	23.989	1263086.9416	5.0795	1.3161	0.772	109.3773	7.0075	0.9022	NaN	NaN	NaN	0.0	NaN	NaN
2020-01-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	258.682
2020-01-02	23.7056	1316742.5094	5.1269	1.2998	0.7579	108.7733	6.9638	0.8956	NaN	NaN	NaN	0.008119883813044515	NaN	NaN
2020-01-10	24.4933	1360495.0989	5.2972	1.3072	0.7647	109.6384	6.9221	0.8994	NaN	NaN	NaN	0.0018055197317512484	NaN	NaN
2020-01-29	25.5991	1419143.1832	5.5364	1.3177	0.7688	109.1355	6.9366	0.9088	NaN	NaN	NaN	-0.00031766200762384234	NaN	NaN
2020-02-10	25.3788	1406935.594	5.4887	1.3314	0.7728	109.7434	6.983	0.9161	NaN	NaN	NaN	0.0003179245882876103	NaN	NaN
2020-02-11	25.2257	1398447.1628	5.4556	1.3297	0.7736	109.834	6.9741	0.916	NaN	NaN	NaN	-0.0017162471395881784	NaN	NaN
2020-02-26	23.0979	1280484.222	4.9954	1.3305	0.7738	110.4644	7.0188	0.9185	NaN	NaN	NaN	-0.009331636672120114	NaN	NaN
2020-03-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	258.165
2020-03-09	21.0079	1164621.5116	4.5434	1.3629	0.7628	102.2346	6.9483	0.8757	NaN	NaN	NaN	-0.00665201639246904	NaN	NaN
2020-03-16	19.1168	1059785.0108	4.1344	1.3928	0.8149	105.5481	7.0226	0.8978	NaN	NaN	NaN	-0.048054773483491076	NaN	NaN
2020-03-19	19.3197	1071029.9944	4.1783	1.4464	0.8609	109.8324	7.115	0.9347	NaN	NaN	NaN	-0.015952476304899266	NaN	NaN
2020-03-23	17.7088	981726.4476	3.8299	1.4384	0.8622	110.4609	7.0838	0.9294	NaN	NaN	NaN	0.02074411134903631	NaN	NaN
2020-03-24	19.4854	1080218.5024	4.2142	1.4494	0.8494	110.6613	7.0598	0.9264	NaN	NaN	NaN	0.05270748656090207	NaN	NaN
2020-03-25	19.3781	1074267.8496	4.1909	1.4352	0.8451	111.4528	7.0974	0.9229	NaN	NaN	NaN	-0.00018682276746795345	NaN	NaN
2020-03-26	20.3978	1130799.0512	4.4115	1.4084	0.8319	109.4436	7.0736	0.907	NaN	NaN	NaN	0.01824976642790399	NaN	NaN
2020-03-30	20.1113	1101795.1275	4.3495	1.4162	0.8057	108.1566	7.0996	0.9076	NaN	NaN	NaN	0.0006183144747418101	NaN	NaN
2020-04-02	19.1801	1059074.1359	4.1086	1.4167	0.8045	107.3354	7.0958	0.9206	NaN	NaN	NaN	0.025497906888240607	NaN	NaN
2020-04-06	20.5536	1134916.8679	4.4028	1.416	0.8136	108.9241	7.091	0.9252	NaN	NaN	NaN	0.021821337796788853	NaN	NaN
2020-04-09	20.9859	1158785.2761	4.4954	1.4047	0.8058	108.8893	7.0589	0.9148	NaN	NaN	NaN	0.019966015293118256	NaN	NaN
2020-04-14	22.4785	1241200.4684	4.8151	1.3917	0.7959	107.3246	7.057	0.9115	NaN	NaN	NaN	0.03641339917891351	NaN	NaN
2020-04-27	22.1746	1227353.642	4.7501	1.4057	0.8041	107.0955	7.0826	0.9234	NaN	NaN	NaN	-0.0005245060900985754	NaN	NaN
2020-05-07	23.7854	1316510.9129	5.0951	1.4075	0.8113	106.5659	7.0877	0.9246	NaN	NaN	NaN	0.007449009754655567	NaN	NaN
2020-05-13	24.0916	1333458.1627	5.1607	1.4017	0.8114	106.9241	7.0898	0.9228	NaN	NaN	NaN	0.003524436090225569	NaN	NaN
2020-05-22	24.9718	1382176.0882	5.3492	1.4007	0.8214	107.5385	7.1347	0.9179	NaN	NaN	NaN	0.005043770653371027	NaN	NaN
2020-05-27	24.9107	1378795.3068	5.3362	1.3762	0.8152	107.8883	7.1588	0.9117	NaN	NaN	NaN	-0.014939254781142886	NaN	NaN
2020-05-31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.3	146249.0	85.8434	NaN	0.1870882740447959	NaN
2020-06-01	25.2036	1395005.7198	5.3989	1.3699	0.8067	107.7276	7.1363	0.899	NaN	NaN	NaN	0.0010990918030888697	NaN	257.217
2020-06-04	25.2404	1397042.8572	5.4068	1.3514	0.7972	108.8711	7.117	0.8832	NaN	NaN	NaN	-0.0031077753019820298	NaN	NaN
2020-06-15	26.859	1486633.5616	5.7535	1.3634	0.7967	107.3758	7.095	0.8873	NaN	NaN	NaN	-0.013267955004326537	NaN	NaN
2020-06-23	28.7024	1588663.8075	6.1484	1.3491	0.8008	106.9535	7.0634	0.8832	NaN	NaN	NaN	0.003972983710766709	NaN	NaN
2020-06-24	28.1958	1560620.6601	6.0398	1.3591	0.8009	106.6489	7.072	0.8871	NaN	NaN	NaN	-0.001582904629996107	NaN	NaN
2020-07-01	27.605	1559825.0293	5.8948	1.3587	0.8074	107.4196	7.0671	0.8882	NaN	NaN	NaN	0.001696736609920313	NaN	258.543
2020-07-03	NaN	NaN	NaN	1.3572	0.8029	107.5196	7.0661	NaN	NaN	NaN	NaN	-0.0025879043600561813	NaN	NaN
2020-07-10	29.0887	1643661.7155	6.2116	1.3601	0.7943	106.8464	7.0018	0.8835	NaN	NaN	NaN	-0.004966613321560676	NaN	NaN
2020-07-17	29.2123	1647444.5365	6.238	1.3572	0.797	107.2191	6.9982	0.8743	NaN	NaN	NaN	-0.0001659567406095963	NaN	NaN
2020-07-23	28.1562	1587884.9549	6.0125	1.3386	0.7883	107.1657	7.0064	0.8604	NaN	NaN	NaN	0.013981861369034787	NaN	NaN
2020-08-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	259.58
2020-08-04	33.257	1875549.6104	7.1017	1.3407	0.7678	106.0603	6.9832	0.8499	NaN	NaN	NaN	0.009853977330746444	NaN	NaN
2020-08-07	33.696	1900305.5313	7.1954	1.3345	0.7648	105.7036	6.9593	0.8492	NaN	NaN	NaN	-0.01741486068111442	NaN	NaN
2020-08-11	33.1691	1870589.875	7.0829	1.3287	0.7625	106.0596	6.947	0.85	NaN	NaN	NaN	-0.051259476644656354	NaN	NaN
2020-08-28	37.8491	2134524.7618	8.0823	1.3053	0.7509	105.2371	6.861	0.8403	NaN	NaN	NaN	0.017412547429699998	NaN	NaN
2020-09-01	40.6914	2294818.2805	8.6892	1.3014	0.7423	105.8814	6.819	0.8369	NaN	NaN	NaN	0.007663226729334838	NaN	260.19
2020-09-11	33.9651	1915484.032	7.2529	1.3179	0.7796	106.1414	6.8368	0.8452	NaN	NaN	NaN	-0.009611961552153714	NaN	NaN
2020-09-15	35.0387	1976027.0094	7.4822	1.3147	0.7744	105.4406	6.7714	0.8442	NaN	NaN	NaN	-0.004748047174146119	NaN	NaN
2020-09-16	34.0045	1917707.3617	7.2613	1.3167	0.7703	105.0805	6.7595	0.8449	NaN	NaN	NaN	0.006360931568687667	NaN	NaN
2020-09-17	33.4617	1887093.8222	7.1454	1.3196	0.7759	104.5859	6.7696	0.8458	NaN	NaN	NaN	-0.012998266897746968	NaN	NaN
2020-09-30	35.4159	1966078.923	7.3947	1.3389	0.7793	105.7055	6.809	0.853	80.4	181292.0	96.0711	0.0015392781316347914	-0.06477012954025896	NaN
2020-10-01	35.7156	1982716.1508	7.4572	1.3288	0.772	105.4969	6.7908	0.8509	NaN	NaN	NaN	0.00800254385500021	NaN	260.352
2020-10-13	37.0336	2055885.9993	7.7324	1.3108	0.7686	105.523	6.7352	0.852	NaN	NaN	NaN	-0.017761620358348496	NaN	NaN
2020-10-14	37.0612	2057413.908	7.7382	1.3134	0.7693	105.2766	6.7312	0.8507	NaN	NaN	NaN	0.009940252736213129	NaN	NaN
2020-10-15	36.9144	2049265.0617	7.7075	1.321	0.7739	105.2744	6.7324	0.8546	NaN	NaN	NaN	-0.00952829694780366	NaN	NaN
2020-10-21	35.7401	1987000.5997	7.4623	1.3126	0.7657	104.8515	6.6553	0.8425	NaN	NaN	NaN	0.01359039190897593	NaN	NaN
2020-10-30	33.2905	1850816.1657	6.9509	1.3298	0.7711	104.5991	6.6813	0.8586	NaN	NaN	NaN	0.006202213548628599	NaN	NaN
2020-10-31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.8	185374.0	96.825	NaN	-0.011678435632808237	NaN
2020-11-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	260.721
2020-11-02	33.263	1849286.0035	6.9451	1.3273	0.7729	104.643	6.6909	0.8596	NaN	NaN	NaN	0.0042510229023859925	NaN	NaN
2020-11-04	35.1529	1954357.1399	7.3397	1.3148	0.7675	104.3512	6.658	0.8525	NaN	NaN	NaN	-0.004244615626473824	NaN	NaN
2020-11-06	36.2966	2017943.8794	7.5785	1.3079	0.7618	103.3361	6.6106	0.8413	NaN	NaN	NaN	0.0011864843951507886	NaN	NaN
2020-11-11	36.5413	2031545.321	7.6296	1.3058	0.7559	105.4479	6.6244	NaN	NaN	NaN	NaN	-0.009421408420716482	NaN	NaN
2020-11-13	36.4709	2027634.9065	7.6149	1.3143	0.7591	104.8498	6.6078	0.8457	NaN	NaN	NaN	0.00853378846871844	NaN	NaN
2020-11-20	35.8838	1994991.4467	7.4923	1.3052	0.7535	103.8355	6.568	0.8434	NaN	NaN	NaN	0.009852481964035764	NaN	NaN
2019-11-12	22.1063	1163957.6994	4.6808	1.3244	0.7791	109.1602	7.0074	0.9077	NaN	NaN	NaN	-0.0045245766778639895	NaN	NaN
2019-11-13	22.3181	1175110.2946	4.7257	1.3258	0.7792	108.8406	7.0217	0.9088	NaN	NaN	NaN	0.007437504304111497	NaN	NaN
2019-11-18	22.5401	1186796.0815	4.7727	1.3219	0.7714	108.9865	7.0183	0.9026	NaN	NaN	NaN	0.0005453677823983316	NaN	NaN
2019-11-19	22.4717	1183197.0369	4.7582	1.321	0.7725	108.7479	7.0262	0.9029	NaN	NaN	NaN	0.0005450705184983917	NaN	NaN
2019-11-21	22.1105	1164179.8626	4.6817	1.3307	0.7713	108.6106	7.0267	0.9036	NaN	NaN	NaN	-0.0031256370184141735	NaN	NaN
2019-11-25	22.4785	1183552.498	4.7596	1.3307	0.7768	108.9026	7.0362	0.9083	NaN	NaN	NaN	-0.004165244110617916	NaN	NaN
2019-12-06	22.8447	1202836.2681	4.8372	1.3176	0.7612	108.5632	7.0302	0.9048	NaN	NaN	NaN	-0.011043360433604321	NaN	NaN
2019-12-10	22.6565	1192927.7872	4.7973	1.324	0.759	108.5763	7.0387	0.9017	NaN	NaN	NaN	0.0022576452076348286	NaN	NaN
2019-12-16	23.6169	1243492.1429	5.0007	1.3118	0.7484	109.4294	7.0003	0.8978	NaN	NaN	NaN	0.00770489567707644	NaN	NaN
2019-12-26	24.465	1288146.9562	5.1803	NaN	NaN	NaN	NaN	0.9007	NaN	NaN	NaN	0.0	NaN	NaN
2020-01-03	23.4751	1303941.1506	5.077	1.2982	0.7636	108.1367	6.9716	0.895	NaN	NaN	NaN	0.014209940409927402	NaN	NaN
2020-01-13	25.0166	1389561.1979	5.4104	1.3045	0.7708	109.8778	6.8935	0.8978	NaN	NaN	NaN	-0.002381565396498364	NaN	NaN
2020-01-15	24.573	1364922.9662	5.3145	1.3072	0.769	109.8815	6.888	0.8961	NaN	NaN	NaN	0.00252410847194362	NaN	NaN
2020-01-17	25.1563	1394596.7404	5.4406	1.3052	0.7662	110.1098	6.8587	0.9015	NaN	NaN	NaN	0.001929756850636899	NaN	NaN
2020-01-22	25.075	1390089.996	5.423	1.3046	0.7616	109.9657	6.9021	0.9021	NaN	NaN	NaN	0.003609875588216349	NaN	NaN
2020-01-24	25.1231	1392759.0388	5.4334	1.3132	0.7641	109.6149	6.9333	0.907	NaN	NaN	NaN	0.0008957706827050771	NaN	NaN
2020-01-27	24.3844	1351804.546	5.2737	1.3187	0.7652	108.9433	6.9367	0.9075	NaN	NaN	NaN	0.010100364380233984	NaN	NaN
2020-01-28	25.0742	1390046.2412	5.4229	1.319	0.7688	109.0595	6.9367	0.9084	NaN	NaN	NaN	-0.003860515157268485	NaN	NaN
2020-01-30	25.562	1417086.7076	5.5283	1.3217	0.7633	108.8313	6.9366	0.9064	NaN	NaN	NaN	0.003050524308865654	NaN	NaN
2020-01-31	24.4286	1354254.8148	5.2832	1.3235	0.7616	108.8943	6.9367	0.9024	99.8	205091.0	101.0918	0.0037381993283913673	-0.03184386235233694	NaN
2020-02-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	259.007
2020-02-03	24.3615	1350535.6568	5.2687	1.3236	0.7661	108.5306	7.0198	0.904	NaN	NaN	NaN	-0.005933594243151208	NaN	NaN
2020-02-04	25.1657	1395121.798	5.4427	1.3279	0.7683	109.0876	6.9966	0.9055	NaN	NaN	NaN	-0.010414020828041548	NaN	NaN
2020-02-05	25.371	1406498.046	5.487	1.3285	0.7661	109.716	6.9725	0.9086	NaN	NaN	NaN	-0.0032725872689939317	NaN	NaN
2020-02-14	25.6472	1421812.226	5.5468	1.3248	0.7675	109.8598	6.9874	0.9226	NaN	NaN	NaN	0.003999746047870012	NaN	NaN
2020-02-19	25.5422	1415992.8376	5.5241	1.3223	0.7699	110.5093	6.9943	0.9264	NaN	NaN	NaN	0.008994276369582943	NaN	NaN
2020-02-24	23.5343	1304680.6264	5.0898	1.3285	0.7749	111.4069	7.0348	0.9211	NaN	NaN	NaN	0.017282297815371495	NaN	NaN
2020-02-27	21.588	1196781.2896	4.6689	1.3349	0.7752	109.8687	7.0059	0.911	NaN	NaN	NaN	0.010459355312251395	NaN	NaN
2020-02-28	21.5754	1196081.2128	4.6662	1.3444	0.7772	108.7364	6.9839	0.909	NaN	NaN	NaN	-0.025484261501210637	NaN	NaN
2020-02-29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.0	204819.0	101.3247	NaN	-0.1218390804597701	NaN
2020-03-04	23.8942	1324632.8152	5.1677	1.3359	0.7807	107.4876	6.9226	0.8985	NaN	NaN	NaN	0.016341689879294297	NaN	NaN
2020-03-05	23.1192	1281665.6016	5.0	1.3427	0.7747	106.9366	6.9347	0.8927	NaN	NaN	NaN	0.010780193678055827	NaN	NaN
2020-03-06	22.8122	1264644.9844	4.9336	1.342	0.7689	105.0459	6.9258	0.8835	NaN	NaN	NaN	0.014521571463003147	NaN	NaN
2020-03-11	21.7388	1205138.4564	4.7015	1.3743	0.7736	104.5783	6.9514	0.8865	NaN	NaN	NaN	-0.0011475508848222127	NaN	NaN
2020-03-13	21.9392	1216252.1756	4.7448	1.3859	0.8021	107.2677	6.9873	0.9037	NaN	NaN	NaN	-0.005029604634876228	NaN	NaN
2020-03-20	18.0931	1003035.0352	3.913	1.425	0.8502	110.5538	7.0906	0.9362	NaN	NaN	NaN	0.013633588821813758	NaN	NaN
2020-03-27	19.5533	1083981.4152	4.2288	1.414	0.8176	108.7364	7.0961	0.9042	NaN	NaN	NaN	-0.01070467335453873	NaN	NaN
2020-04-01	18.8653	1041691.7082	4.0412	1.4266	0.8089	107.489	7.1007	0.9146	NaN	NaN	NaN	-0.020136730888750787	NaN	256.094
2020-04-08	20.8356	1150483.2211	4.4632	1.4013	0.809	108.8768	7.0663	0.9205	NaN	NaN	NaN	-0.0009094767477111354	NaN	NaN
2020-04-24	22.159	1226486.775	4.7467	1.4049	0.8102	107.6111	7.0792	0.9261	NaN	NaN	NaN	-0.011749121695559417	NaN	NaN
